trainerID,name,level,type
10228,Sableye,50,Dark
10228,Spinda,50,Normal
10228,Mawile,50,Steel
10228,Combusken,50,Fire
10229,Sceptile,50,Grass
10229,Armaldo,50,Rock
10229,Grumpig,50,Psychic
10229,Exploud,50,Normal
10229,Forretress,50,Bug
10229,Glalie,50,Ice
10230,Heracross,50,Bug
10230,Swellow,50,Normal
10230,Milotic,50,Water
10230,Ninjask,50,Bug
10230,Weezing,50,Poison
10230,Ninetales,50,Fire
10231,Golurk,75,Ground
10232,Lickilicky,65,Normal
10232,Lilligant,65,Grass
10232,Lickilicky,65,Normal
10233,Swoobat,65,Psychic
10233,Swoobat,65,Psychic
10233,Swoobat,65,Psychic
10234,Clefable,65,Fairy
10234,Clefable,65,Fairy
10234,Clefable,65,Fairy
10235,Poochyena,12,Dark
10235,Carvanha,14,Water
10236,Cacturne,34,Grass
10237,Cacturne,41,Grass
10238,Murkrow,43,Dark
10238,Cacturne,43,Grass
10239,Houndoom,48,Dark
10239,Cacturne,48,Grass
10239,Honchkrow,48,Dark
10240,Crawdaunt,36,Water
10241,Mightyena,21,Dark
10242,Whimsicott,65,Grass
10242,Whimsicott,65,Grass
10242,Whimsicott,65,Grass
10243,Houndoom,43,Dark
10243,Shiftry,43,Grass
10244,Ditto,65,Normal
10244,Ditto,65,Normal
10244,Ditto,65,Normal
10245,Altaria,65,Dragon
10245,Tropius,65,Grass
10245,Altaria,65,Dragon
10246,Krookodile,65,Ground
10246,Arcanine,65,Fire
10246,Scrafty,65,Dark
10247,Lunatone,67,Rock
10247,Solrock,67,Rock
10248,Liepard,41,Dark
10249,Taillow,66,Normal
10249,Sneasel,66,Dark
10249,Liepard,66,Dark
10250,Ducklett,25,Water
10251,Ducklett,33,Water
10252,Swanna,41,Water
10253,Swanna,67,Water
10253,Kecleon,67,Normal
10254,Roggenrola,26,Rock
10255,Boldore,34,Rock
10256,Boldore,47,Rock
10256,Boldore,47,Rock
10257,Graveler,63,Rock
10257,Hitmonlee,63,Fighting
10258,Liepard,26,Dark
10259,Liepard,34,Dark
10260,Liepard,48,Dark
10261,Taillow,62,Normal
10261,Sneasel,62,Dark
10261,Liepard,62,Dark
10262,Tranquill,26,Normal
10263,Ducklett,34,Water
10264,Swanna,48,Water
10265,Swanna,63,Water
10265,Kecleon,63,Normal
10266,Corsola,50,Water
10266,Lairon,50,Steel
10266,Onix,50,Rock
10266,Magcargo,50,Fire
10266,Bonsly,50,Rock
10266,Graveler,50,Rock
10268,Garbodor,50,Poison
10268,Klinklang,50,Steel
10268,Crustle,50,Bug
10268,Durant,50,Bug
10269,Excadrill,50,Ground
10269,Haxorus,50,Dragon
10269,Chandelure,50,Ghost
10269,Eelektross,50,Electric
10270,Galvantula,50,Bug
10270,Durant,50,Bug
10271,Archeops,50,Rock
10271,Eelektross,50,Electric
10272,Garbodor,50,Poison
10272,Klinklang,50,Steel
10272,Crustle,50,Bug
10273,Excadrill,50,Ground
10273,Haxorus,50,Dragon
10273,Chandelure,50,Ghost
10274,Garbodor,50,Poison
10274,Klinklang,50,Steel
10275,Excadrill,50,Ground
10275,Haxorus,50,Dragon
10276,Gurdurr,26,Fighting
10277,Garbodor,50,Poison
10277,Klinklang,50,Steel
10277,Crustle,50,Bug
10277,Durant,50,Bug
10278,Excadrill,50,Ground
10278,Haxorus,50,Dragon
10278,Chandelure,50,Ghost
10278,Eelektross,50,Electric
10279,Galvantula,50,Bug
10279,Durant,50,Bug
10280,Archeops,50,Rock
10280,Eelektross,50,Electric
10281,Boldore,26,Rock
10282,Garbodor,50,Poison
10282,Klinklang,50,Steel
10282,Crustle,50,Bug
10283,Excadrill,50,Ground
10283,Haxorus,50,Dragon
10283,Chandelure,50,Ghost
10284,Garbodor,50,Poison
10284,Klinklang,50,Steel
10285,Excadrill,50,Ground
10285,Haxorus,50,Dragon
10288,Zoroark,54,Dark
10288,Mandibuzz,54,Dark
10290,Roggenrola,38,Rock
10290,Elgyem,32,Psychic
10291,Ferroseed,52,Grass
10291,Beheeyem,40,Psychic
10296,Magnemite,11,Electric
10296,Voltorb,11,Electric
10297,Grimer,12,Poison
10297,Voltorb,12,Electric
10297,Koffing,12,Poison
10298,Grimer,22,Poison
10298,Muk,22,Poison
10298,Grimer,22,Poison
10299,Koffing,26,Poison
10300,Voltorb,20,Electric
10300,Koffing,20,Poison
10300,Voltorb,20,Electric
10300,Magnemite,20,Electric
10301,Vulpix,36,Fire
10301,Vulpix,36,Fire
10301,Ninetales,36,Fire
10302,Ponyta,34,Fire
10302,Charmander,34,Fire
10302,Vulpix,34,Fire
10302,Growlithe,34,Fire
10303,Rapidash,41,Fire
10304,Growlithe,37,Fire
10304,Vulpix,37,Fire
10305,Grimer,11,Poison
10305,Grimer,11,Poison
10306,Slowpoke,19,Water
10307,Porygon,36,Normal
10308,Grimer,34,Poison
10308,Muk,34,Poison
10309,Magnemite,31,Electric
10309,Muk,33,Poison
10309,Magnemite,31,Electric
10310,Magnemite,7,Electric
10310,Voltorb,11,Electric
10310,Magnemite,7,Electric
10310,Magnemite,9,Electric
10311,Magnemite,32,Electric
10311,Magnemite,32,Electric
10311,Magnemite,32,Electric
10312,Voltorb,20,Electric
10312,Voltorb,20,Electric
10312,Magnemite,20,Electric
10312,Koffing,20,Poison
10313,Ponyta,34,Fire
10313,Charmander,34,Fire
10313,Vulpix,34,Fire
10313,Growlithe,34,Fire
10314,Rapidash,41,Fire
10315,Vulpix,36,Fire
10315,Vulpix,36,Fire
10315,Ninetales,36,Fire
10316,Grimer,22,Poison
10316,Muk,22,Poison
10316,Grimer,22,Poison
10317,Muk,28,Poison
10317,Muk,28,Poison
10317,Muk,28,Poison
10318,Magnemite,11,Electric
10318,Voltorb,11,Electric
10319,Koffing,26,Poison
10320,Grimer,12,Poison
10320,Voltorb,12,Electric
10320,Koffing,12,Poison
10321,Jolteon,100,Electric
10321,Porygon2,100,Normal
10322,Growlithe,37,Fire
10322,Vulpix,37,Fire
10323,Torkoal,53,Fire
10324,Grimer,11,Poison
10324,Grimer,11,Poison
10325,Slowpoke,19,Water
10326,Magcargo,53,Fire
10327,Porygon,47,Normal
10328,Grimer,44,Poison
10328,Muk,44,Poison
10329,Magnemite,39,Electric
10329,Muk,41,Poison
10329,Magnemite,39,Electric
10330,Magnemite,7,Electric
10330,Voltorb,11,Electric
10330,Magnemite,7,Electric
10330,Magnemite,9,Electric
10331,Magnemite,40,Electric
10331,Magnemite,40,Electric
10331,Magnemite,40,Electric
10332,Numel,53,Fire
10333,Geodude,25,Rock
10333,Gastly,25,Ghost
10333,Voltorb,25,Electric
10333,Shellder,25,Water
10333,Koffing,30,Poison
10333,Exeggcute,30,Grass
10334,Geodude,25,Rock
10334,Gastly,25,Ghost
10334,Voltorb,25,Electric
10334,Shellder,25,Water
10334,Koffing,30,Poison
10334,Exeggcute,30,Grass
10335,Electrode,50,Electric
10335,Snorlax,50,Normal
10335,Golem,50,Rock
10335,Exeggutor,50,Grass
10335,Muk,50,Poison
10335,Cloyster,50,Water
10336,Electrode,50,Electric
10336,Gengar,50,Ghost
10336,Golem,50,Rock
10336,Exeggutor,50,Grass
10336,Muk,50,Poison
10336,Cloyster,50,Water
10337,Magnemite,50,Electric
10337,Haunter,50,Ghost
10337,Porygon,55,Normal
10337,Flaaffy,50,Electric
10337,Ekans,50,Poison
10337,Electrode,55,Electric
10338,Porygon,51,Normal
10338,Pineco,52,Bug
10338,Electrode,51,Electric
10338,Pupitar,52,Rock
10338,Miltank,51,Normal
10338,Misdreavus,52,Ghost
10339,Ampharos,50,Electric
10339,Corsola,52,Water
10339,Porygon2,53,Normal
10339,Wobbuffet,50,Psychic
10339,Tentacruel,52,Water
10339,Skarmory,53,Steel
10340,Porygon2,55,Normal
10340,Raticate,50,Normal
10340,Forretress,50,Bug
10340,Lanturn,50,Water
10340,Magneton,55,Electric
10340,Dugtrio,50,Ground
10341,Flareon,50,Fire
10341,Charmeleon,50,Fire
10341,Ninetales,50,Fire
10341,Magmar,50,Fire
10341,Quilava,50,Fire
10341,Arcanine,50,Fire
10342,Sceptile,50,Grass
10342,Blaziken,50,Fire
10342,Swampert,50,Water
10342,Meganium,50,Grass
10342,Typhlosion,50,Fire
10342,Feraligatr,50,Water
10343,Groudon,100,Ground
10343,Shiftry,100,Grass
10343,Houndoom,100,Dark
10343,Entei,100,Fire
10343,Jumpluff,100,Grass
10343,Flygon,100,Ground
10344,Pikachu,50,Electric
10344,Phanpy,50,Ground
10344,Psyduck,50,Water
10344,Chikorita,50,Grass
10344,Teddiursa,50,Normal
10344,Vulpix,50,Fire
10345,Dusclops,100,Ghost
10345,Electrode,100,Electric
10345,Regirock,100,Rock
10345,Golem,100,Rock
10345,Registeel,100,Steel
10345,Regirock,100,Rock
10346,Nosepass,50,Rock
10346,Lombre,50,Water
10346,Nuzleaf,50,Grass
10346,Clamperl,50,Water
10346,Lileep,50,Rock
10346,Anorith,50,Rock
10347,Rayquaza,100,Dragon
10347,Latias,100,Dragon
10347,Slaking,100,Normal
10347,Raikou,100,Electric
10347,Crobat,100,Poison
10347,Miltank,100,Normal
10348,Kyogre,100,Water
10348,Miltank,100,Normal
10348,Kingdra,100,Water
10348,Ludicolo,100,Water
10348,Manectric,100,Electric
10348,Shedinja,100,Bug
10349,Ninjask,100,Bug
10349,Ursaring,100,Normal
10349,Starmie,100,Water
10349,Machamp,100,Fighting
10349,Gyarados,100,Water
10349,Wobbuffet,100,Psychic
10350,Plusle,50,Electric
10350,Minun,50,Electric
10350,Volbeat,50,Bug
10350,Illumise,50,Bug
10350,Solrock,50,Rock
10350,Lunatone,50,Rock
10351,Groudon,100,Ground
10351,Vileplume,100,Grass
10351,Shiftry,100,Grass
10351,Blaziken,100,Fire
10351,Flygon,100,Ground
10351,Walrein,100,Ice
10352,Suicune,100,Water
10352,Rhydon,100,Ground
10352,Swellow,100,Normal
10352,Latios,100,Dragon
10352,Metagross,100,Steel
10352,Walrein,100,Ice
10353,Machop,50,Fighting
10353,Abra,50,Psychic
10353,Houndour,50,Dark
10353,Poochyena,50,Dark
10353,Ralts,50,Psychic
10353,Makuhita,50,Fighting
10354,Latios,100,Dragon
10354,Metagross,100,Steel
10354,Salamence,100,Dragon
10354,Shedinja,100,Bug
10354,Suicune,100,Water
10354,Wobbuffet,100,Psychic
10355,Ninjask,100,Bug
10355,Togetic,100,Fairy
10355,Feraligatr,100,Water
10355,Heracross,100,Bug
10355,Ursaring,100,Normal
10355,Scizor,100,Bug
10356,Kyogre,100,Water
10356,Ludicolo,100,Water
10356,Kingdra,100,Water
10356,Electrode,100,Electric
10356,Gorebyss,100,Water
10356,Regice,100,Ice
10357,Groudon,100,Ground
10357,Shiftry,100,Grass
10357,Vileplume,100,Grass
10357,Houndoom,100,Dark
10357,Entei,100,Fire
10357,Regirock,100,Rock
10358,Regirock,100,Rock
10358,Shiftry,100,Grass
10358,Golem,100,Rock
10358,Electrode,100,Electric
10358,Houndoom,100,Dark
10358,Alakazam,100,Psychic
10359,Treecko,50,Grass
10359,Torchic,50,Fire
10359,Mudkip,50,Water
10359,Pikachu,50,Electric
10359,Clamperl,50,Water
10359,Wynaut,50,Psychic
10360,Alakazam,50,Psychic
10360,Breloom,50,Grass
10360,Metagross,50,Steel
10360,Flygon,50,Ground
10360,Umbreon,50,Dark
10360,Miltank,50,Normal
10361,Sentret,5,Normal
10362,Furret,17,Normal
10362,Hoothoot,17,Normal
10363,Furret,18,Normal
10363,Hoothoot,18,Normal
10363,Nincada,18,Bug
10364,Furret,28,Normal
10364,Noctowl,28,Normal
10364,Ninjask,28,Bug
10364,Shedinja,28,Bug
10365,Furret,50,Normal
10365,Noctowl,50,Normal
10365,Ninjask,50,Bug
10365,Shedinja,50,Bug
10366,Miltank,40,Normal
10366,Stantler,40,Normal
10366,Wigglytuff,40,Normal
10366,Quagsire,40,Water
10366,Shuckle,40,Bug
10367,Corphish,8,Water
10367,Snubbull,8,Fairy
10367,Lotad,8,Water
10368,Charizard,50,Fire
10368,Clefable,50,Fairy
10368,Shedinja,50,Bug
10368,Togetic,50,Fairy
10368,Snorlax,50,Normal
10368,Heracross,50,Bug
10369,Electrode,70,Electric
10369,Glalie,70,Ice
10369,Registeel,70,Steel
10369,Regirock,70,Rock
10369,Shedinja,70,Bug
10369,Regice,70,Ice
10370,Weezing,64,Poison
10370,Seedot,63,Grass
10370,Graveler,63,Rock
10370,Pineco,63,Bug
10370,Sudowoodo,63,Rock
10370,Nosepass,63,Rock
10371,Kecleon,23,Normal
10371,Azumarill,23,Water
10371,Yanma,23,Bug
10372,Gligar,29,Ground
10372,Kecleon,30,Normal
10373,Horsea,16,Water
10373,Shellder,16,Water
10374,Goldeen,29,Water
10374,Horsea,29,Water
10374,Staryu,29,Water
10375,Tentacool,30,Water
10375,Shellder,30,Water
10376,Horsea,30,Water
10376,Horsea,30,Water
10377,Poliwag,30,Water
10377,Poliwhirl,30,Water
10378,Horsea,27,Water
10378,Tentacool,27,Water
10378,Tentacool,27,Water
10378,Goldeen,27,Water
10379,Goldeen,29,Water
10379,Shellder,29,Water
10379,Seaking,29,Water
10380,Tentacool,27,Water
10380,Tentacool,27,Water
10380,Staryu,27,Water
10380,Horsea,27,Water
10380,Tentacruel,27,Water
10381,Shellder,31,Water
10381,Cloyster,31,Water
10382,Horsea,28,Water
10382,Horsea,28,Water
10382,Seadra,28,Water
10382,Horsea,28,Water
10383,Staryu,35,Water
10384,Seadra,33,Water
10384,Tentacruel,33,Water
10385,Starmie,37,Water
10386,Staryu,33,Water
10386,Wartortle,33,Water
10387,Poliwhirl,32,Water
10387,Tentacool,32,Water
10387,Seadra,32,Water
10388,Qwilfish,23,Water
10389,Seaking,35,Water
10389,Seaking,35,Water
10390,Azumarill,34,Water
10391,Shellder,21,Water
10391,Tentacool,19,Water
10391,Tentacruel,19,Water
10392,Seaking,34,Water
10393,Seel,22,Water
10394,Golduck,37,Water
10395,Staryu,21,Water
10396,Tentacool,16,Water
10396,Tentacool,16,Water
10396,Tentacool,17,Water
10396,Tentacool,17,Water
10396,Remoraid,19,Water
10396,Staryu,19,Water
10397,Remoraid,32,Water
10397,Seadra,30,Water
10398,Seadra,26,Water
10398,Tentacool,28,Water
10398,Tentacruel,30,Water
10398,Goldeen,28,Water
10399,Staryu,20,Water
10399,Starmie,20,Water
10400,Goldeen,18,Water
10400,Goldeen,20,Water
10400,Seaking,20,Water
10401,Gyarados,20,Water
10401,Gyarados,20,Water
10402,Starmie,32,Water
10402,Starmie,32,Water
10403,Krabby,23,Water
10404,Marill,29,Water
10404,Marill,29,Water
10404,Lapras,32,Water
10405,Seel,28,Water
10405,Seel,28,Water
10405,Seel,28,Water
10405,Dewgong,28,Water
10406,Horsea,32,Water
10406,Horsea,32,Water
10406,Seadra,35,Water
10407,Staryu,19,Water
10407,Shellder,19,Water
10408,Shellder,18,Water
10408,Shellder,18,Water
10408,Wartortle,20,Water
10409,Quagsire,29,Water
10409,Octillery,29,Water
10409,Quagsire,32,Water
10410,Tentacool,20,Water
10410,Tentacool,20,Water
10411,Psyduck,20,Water
10411,Goldeen,22,Water
10412,Shellder,30,Water
10412,Cloyster,34,Water
10413,Horsea,21,Water
10413,Horsea,21,Water
10414,Goldeen,25,Water
10414,Wingull,25,Water
10414,Goldeen,25,Water
10415,Magikarp,25,Water
10415,Tentacool,25,Water
10415,Wingull,25,Water
10416,Gyarados,35,Water
10417,Marill,25,Water
10417,Goldeen,25,Water
10417,Wingull,25,Water
10418,Wailmer,26,Water
10418,Wailmer,26,Water
10419,Goldeen,35,Water
10420,Wingull,34,Water
10420,Wailmer,34,Water
10421,Staryu,34,Water
10421,Wingull,34,Water
10422,Marill,33,Water
10422,Luvdisc,33,Water
10422,Azumarill,33,Water
10423,Tentacool,27,Water
10424,Wingull,26,Water
10424,Carvanha,26,Water
10425,Marill,27,Water
10426,Carvanha,33,Water
10426,Wingull,33,Water
10426,Carvanha,33,Water
10427,Goldeen,34,Water
10427,Seaking,34,Water
10428,Wingull,27,Water
10429,Tentacool,26,Water
10429,Tentacool,26,Water
10430,Tentacruel,34,Water
10430,Sealeo,34,Ice
10431,Sharpedo,35,Water
10432,Marill,33,Water
10432,Wailmer,33,Water
10432,Wingull,33,Water
10433,Wailmer,34,Water
10433,Tentacruel,34,Water
10434,Staryu,34,Water
10434,Gyarados,34,Water
10435,Wailmer,35,Water
10436,Wailmer,38,Water
10437,Wailmer,41,Water
10438,Staryu,43,Water
10438,Wailmer,43,Water
10439,Luvdisc,45,Water
10439,Wailmer,45,Water
10439,Starmie,45,Water
10440,Tentacool,26,Water
10440,Wingull,26,Water
10441,Seaking,35,Water
10442,Goldeen,33,Water
10442,Chinchou,33,Water
10442,Spheal,33,Ice
10443,Luvdisc,33,Water
10443,Luvdisc,33,Water
10443,Luvdisc,33,Water
10444,Horsea,34,Water
10444,Seadra,34,Water
10445,Carvanha,27,Water
10446,Carvanha,27,Water
10447,Goldeen,24,Water
10447,Wingull,24,Water
10447,Marill,24,Water
10447,Wailmer,24,Water
10448,Wailmer,27,Water
10449,Marill,32,Water
10449,Wailmer,32,Water
10449,Spheal,32,Ice
10450,Carvanha,32,Water
10450,Carvanha,32,Water
10450,Spheal,32,Ice
10450,Sharpedo,32,Water
10451,Pelipper,35,Water
10452,Horsea,34,Water
10452,Gyarados,34,Water
10453,Carvanha,35,Water
10454,Goldeen,34,Water
10454,Seaking,34,Water
10455,Tentacool,33,Water
10455,Tentacool,33,Water
10455,Tentacool,33,Water
10456,Horsea,35,Water
10457,Horsea,33,Water
10457,Wailmer,33,Water
10457,Pelipper,33,Water
10458,Luvdisc,35,Water
10459,Horsea,26,Water
10459,Marill,26,Water
10460,Chinchou,33,Water
10460,Luvdisc,33,Water
10460,Pelipper,33,Water
10461,Carvanha,27,Water
10462,Sharpedo,30,Water
10463,Sharpedo,33,Water
10464,Staryu,34,Water
10464,Sharpedo,36,Water
10465,Starmie,37,Water
10465,Sharpedo,39,Water
10466,Goldeen,24,Water
10466,Wingull,24,Water
10466,Goldeen,24,Water
10467,Gyarados,34,Water
10468,Goldeen,26,Water
10469,Wingull,25,Water
10469,Wailmer,25,Water
10470,Goldeen,34,Water
10471,Seaking,35,Water
10472,Tentacool,33,Water
10472,Wailmer,33,Water
10473,Sharpedo,34,Water
10474,Azumarill,34,Water
10475,Tentacool,24,Water
10475,Wingull,24,Water
10475,Tentacool,24,Water
10476,Tentacool,25,Water
10476,Carvanha,25,Water
10477,Carvanha,31,Water
10477,Wingull,31,Water
10477,Carvanha,31,Water
10478,Seaking,34,Water
10479,Gyarados,34,Water
10480,Wingull,25,Water
10480,Goldeen,25,Water
10481,Tentacool,26,Water
10482,Tentacool,24,Water
10482,Tentacool,24,Water
10483,Sealeo,34,Ice
10484,Sharpedo,34,Water
10485,Marill,34,Water
10486,Tentacruel,35,Water
10487,Wingull,33,Water
10487,Tentacruel,33,Water
10488,Marill,26,Water
10489,Marill,15,Water
10490,Gyarados,34,Water
10491,Wailmer,34,Water
10492,Wailmer,38,Water
10493,Wailmer,41,Water
10494,Staryu,43,Water
10494,Wailmer,43,Water
10495,Luvdisc,45,Water
10495,Wailmer,45,Water
10495,Starmie,45,Water
10496,Tentacruel,26,Water
10497,Seaking,34,Water
10498,Goldeen,33,Water
10498,Spheal,33,Ice
10499,Spheal,34,Ice
10500,Wailmer,26,Water
10501,Luvdisc,33,Water
10501,Luvdisc,33,Water
10502,Carvanha,34,Water
10503,Horsea,33,Water
10503,Seadra,33,Water
10504,Carvanha,26,Water
10505,Carvanha,26,Water
10506,Goldeen,26,Water
10507,Marill,33,Water
10507,Spheal,33,Ice
10508,Tentacruel,34,Water
10509,Tentacool,15,Water
10510,Spheal,33,Ice
10510,Sharpedo,33,Water
10511,Pelipper,34,Water
10512,Gyarados,34,Water
10513,Carvanha,34,Water
10514,Tentacruel,33,Water
10514,Wailmer,33,Water
10515,Seaking,34,Water
10516,Luvdisc,33,Water
10516,Luvdisc,33,Water
10517,Tentacool,33,Water
10517,Wingull,33,Water
10518,Horsea,34,Water
10519,Luvdisc,34,Water
10520,Luvdisc,34,Water
10521,Horsea,25,Water
10521,Marill,25,Water
10522,Chinchou,34,Water
10523,Carvanha,26,Water
10524,Sharpedo,30,Water
10525,Sharpedo,33,Water
10526,Staryu,34,Water
10526,Sharpedo,36,Water
10527,Starmie,37,Water
10527,Sharpedo,39,Water
10528,Psyduck,35,Water
10528,Psyduck,36,Water
10528,Golduck,37,Water
10529,Goldeen,30,Water
10529,Seaking,30,Water
10530,Seaking,49,Water
10530,Seaking,49,Water
10531,Seel,36,Water
10531,Seel,36,Water
10531,Dewgong,36,Water
10532,Poliwag,27,Water
10532,Goldeen,27,Water
10532,Seaking,27,Water
10532,Goldeen,27,Water
10532,Poliwag,27,Water
10533,Tentacool,27,Water
10533,Tentacool,27,Water
10533,Staryu,27,Water
10533,Horsea,27,Water
10533,Tentacruel,27,Water
10534,Shellder,31,Water
10534,Cloyster,31,Water
10535,Dunsparce,100,Normal
10535,Politoed,100,Water
10536,Staryu,29,Water
10536,Staryu,29,Water
10536,Staryu,29,Water
10537,Horsea,28,Water
10537,Horsea,28,Water
10537,Horsea,28,Water
10537,Seadra,28,Water
10538,Seadra,52,Water
10538,Seadra,52,Water
10538,Seadra,52,Water
10538,Seadra,52,Water
10539,Goldeen,29,Water
10539,Shellder,29,Water
10539,Seaking,29,Water
10540,Staryu,35,Water
10541,Chinchou,49,Water
10541,Lanturn,49,Water
10542,Horsea,27,Water
10542,Tentacool,27,Water
10542,Tentacool,27,Water
10542,Goldeen,27,Water
10543,Starmie,38,Water
10544,Starmie,50,Water
10545,Shellder,35,Water
10545,Cloyster,35,Water
10545,Wartortle,38,Water
10546,Tentacool,30,Water
10546,Shellder,30,Water
10547,Starmie,37,Water
10548,Starmie,50,Water
10549,Staryu,33,Water
10549,Wartortle,33,Water
10550,Horsea,16,Water
10550,Shellder,16,Water
10551,Seadra,37,Water
10551,Seadra,37,Water
10552,Poliwag,30,Water
10552,Poliwhirl,30,Water
10553,Poliwhirl,49,Water
10553,Poliwrath,49,Water
10554,Poliwag,31,Water
10554,Seaking,31,Water
10555,Poliwhirl,49,Water
10555,Seaking,49,Water
10556,Kingler,49,Water
10556,Wartortle,49,Water
10557,Marill,50,Water
10558,Marill,54,Water
10559,Shellder,30,Water
10559,Shellder,30,Water
10559,Cloyster,30,Water
10560,Goldeen,29,Water
10560,Horsea,29,Water
10560,Staryu,29,Water
10561,Tentacool,30,Water
10561,Shellder,30,Water
10562,Poliwhirl,32,Water
10562,Tentacool,32,Water
10562,Seadra,32,Water
10563,Gyarados,50,Water
10564,Gyarados,55,Water
10565,Horsea,30,Water
10565,Seadra,30,Water
10565,Seadra,30,Water
10566,Seadra,33,Water
10566,Tentacruel,33,Water
10567,Mantine,100,Water
10568,Seaking,35,Water
10569,Kingler,38,Water
10570,Poliwhirl,48,Water
10570,Tentacool,48,Water
10570,Tentacruel,48,Water
10571,Horsea,30,Water
10571,Horsea,30,Water
10572,Seadra,49,Water
10572,Seadra,49,Water
10573,Mantyke,26,Water
10573,Remoraid,29,Water
10573,Tentacool,29,Water
10574,Azurill,41,Normal
10574,Azumarill,41,Water
10575,Finneon,41,Water
10575,Pelipper,41,Water
10576,Buizel,31,Water
10577,Wingull,37,Water
10577,Quagsire,42,Water
10577,Pelipper,41,Water
10578,Wingull,41,Water
10578,Seaking,41,Water
10579,Pelipper,58,Water
10579,Seaking,58,Water
10580,Shellos,30,Water
10580,Gastrodon,32,Water
10581,Remoraid,29,Water
10581,Psyduck,29,Water
10582,Gyarados,31,Water
10583,Golduck,30,Water
10583,Golduck,32,Water
10584,Tentacool,40,Water
10584,Golduck,42,Water
10585,Tentacool,58,Water
10585,Golduck,58,Water
10586,Golduck,43,Water
10587,Seel,51,Water
10587,Starmie,51,Water
10588,Dewgong,58,Water
10588,Starmie,58,Water
10589,Marill,31,Water
10589,Azumarill,31,Water
10590,Goldeen,28,Water
10590,Goldeen,28,Water
10590,Goldeen,28,Water
10590,Goldeen,28,Water
10591,Luvdisc,50,Water
10591,Lapras,54,Water
10592,Luvdisc,56,Water
10592,Lapras,60,Water
10593,Buizel,28,Water
10593,Medicham,28,Fighting
10593,Seaking,28,Water
10594,Crawdaunt,53,Water
10595,Bibarel,52,Normal
10595,Azumarill,52,Water
10595,Sealeo,52,Ice
10596,Seel,50,Water
10596,Dewgong,54,Water
10597,Marill,32,Water
10597,Pelipper,30,Water
10598,Lumineon,43,Water
10599,Lumineon,60,Water
10600,Mantyke,38,Water
10600,Remoraid,40,Water
10600,Mantine,42,Water
10601,Marill,39,Water
10601,Golduck,41,Water
10601,Wingull,40,Water
10602,Tentacruel,43,Water
10603,Chinchou,51,Water
10603,Lanturn,51,Water
10604,Gyarados,30,Water
10604,Gyarados,29,Water
10604,Gyarados,31,Water
10605,Mantyke,50,Water
10605,Mantine,52,Water
10606,Gyarados,43,Water
10607,Golduck,33,Water
10608,Pelipper,29,Water
10608,Whiscash,29,Water
10609,Carvanha,51,Water
10609,Carvanha,51,Water
10609,Sharpedo,54,Water
10610,Buizel,41,Water
10610,Tentacruel,41,Water
10611,Floatzel,58,Water
10611,Tentacruel,58,Water
10612,Remoraid,32,Water
10612,Octillery,34,Water
10612,Tentacool,30,Water
10613,Bibarel,43,Normal
10613,Azumarill,43,Water
10614,Lumineon,44,Water
10614,Pelipper,42,Water
10615,Floatzel,35,Water
10616,Wingull,40,Water
10616,Octillery,44,Water
10616,Pelipper,44,Water
10617,Wingull,42,Water
10617,Seaking,44,Water
10618,Wailmer,56,Water
10618,Pelipper,59,Water
10618,Seaking,59,Water
10619,Remoraid,33,Water
10619,Floatzel,33,Water
10620,Finneon,35,Water
10621,Tentacruel,35,Water
10622,Golduck,32,Water
10622,Golduck,34,Water
10623,Tentacool,41,Water
10623,Golduck,45,Water
10624,Tentacruel,60,Water
10624,Golduck,52,Water
10624,Relicanth,58,Water
10625,Golduck,45,Water
10626,Octillery,53,Water
10626,Poliwhirl,53,Water
10627,Octillery,58,Water
10627,Politoed,60,Water
10628,Psyduck,31,Water
10628,Azumarill,35,Water
10629,Goldeen,30,Water
10629,Goldeen,30,Water
10629,Goldeen,31,Water
10629,Seaking,33,Water
10630,Luvdisc,52,Water
10630,Lapras,54,Water
10631,Luvdisc,57,Water
10631,Corsola,58,Water
10631,Lapras,59,Water
10632,Buizel,32,Water
10632,Medicham,32,Fighting
10632,Seaking,32,Water
10633,Krabby,51,Water
10633,Corphish,51,Water
10633,Kingler,54,Water
10634,Wailmer,54,Water
10634,Marill,54,Water
10634,Spheal,54,Ice
10635,Surskit,52,Bug
10635,Lombre,54,Water
10636,Finneon,33,Water
10636,Pelipper,33,Water
10637,Lumineon,45,Water
10638,Shellder,59,Water
10638,Lumineon,59,Water
10639,Mantyke,41,Water
10639,Remoraid,42,Water
10639,Mantine,43,Water
10640,Marill,41,Water
10640,Wingull,42,Water
10640,Golduck,43,Water
10641,Tentacruel,45,Water
10642,Sealeo,53,Ice
10642,Gastrodon,53,Water
10643,Gyarados,32,Water
10643,Gyarados,32,Water
10643,Gyarados,32,Water
10644,Delibird,53,Ice
10644,Mantine,53,Water
10645,Gyarados,45,Water
10646,Golduck,35,Water
10647,Pelipper,33,Water
10647,Gastrodon,33,Water
10648,Carvanha,53,Water
10648,Carvanha,53,Water
10648,Sharpedo,56,Water
10649,Floatzel,43,Water
10649,Tentacruel,43,Water
10650,Qwilfish,57,Water
10650,Floatzel,57,Water
10650,Tentacruel,57,Water
10651,Qwilfish,23,Water
10652,Seaking,46,Water
10652,Seaking,46,Water
10653,Shellder,21,Water
10653,Tentacool,19,Water
10653,Tentacruel,19,Water
10654,Azumarill,40,Water
